countryName,eprtrSectorName,EPRTRAnnexIMainActivityLabel,FacilityInspireID,facilityName,City,pollutant,min_temp,DAY WITH FOGS,EPRTRSectorCode
15,2,64,3693,2739,905,0,21.84348637814561,1,5
24,8,70,5049,5887,480,2,15.699471507905557,2,5
24,4,49,5101,3282,1453,1,16.547384459761503,2,5
6,2,64,852,3400,1888,0,7.113801043776434,0,5
9,8,58,2726,6121,1440,2,11.127390999590638,2,5
28,6,26,1422,1005,2949,0,10.21067317799058,0,5
14,8,33,3181,724,1095,2,8.18407932010106,0,5
22,8,58,4455,5371,3474,2,4.6706375142061,0,5
15,8,35,3342,36,2591,2,18.27110748265015,2,5
22,8,58,4472,1240,3703,2,15.014697025780317,1,5
15,5,62,3393,4544,980,0,21.499641314159977,1,5
10,2,64,6483,4195,4236,0,10.0810227149479,2,5
31,1,6,5937,7769,425,0,15.621172377401567,15,5
22,2,64,4665,5060,4323,1,15.431098672140424,2,5
28,4,40,1545,1192,203,0,11.128315636262764,1,5
31,2,64,5974,3213,1623,1,5.969665262727892,4,5
22,4,42,4441,6457,4866,0,11.730768704850888,1,5
15,1,6,3735,7600,443,0,19.455096507316437,0,5
9,2,64,2117,1116,296,0,12.788853216441984,1,5
28,2,64,1335,1103,2050,1,13.030617556442897,2,5
28,0,66,1146,5507,347,1,15.84740238253694,1,5
9,4,49,1972,4166,2637,0,20.097219438282472,2,5
31,2,64,6026,2019,3571,0,11.50968130455352,14,5
12,4,69,3018,4474,208,0,12.47683041413778,2,5
6,8,35,883,3513,1694,0,15.256560270607142,2,5
29,6,26,5395,7545,4622,1,17.34200497950404,0,5
10,7,28,7057,413,2210,0,13.51146900292284,0,5
9,2,64,2324,5484,4007,0,22.60306912496774,2,5
15,4,49,3413,6780,4366,0,18.3402847159264,0,5
14,8,55,3205,1590,2486,2,14.779223739251458,1,5
22,8,58,4493,13,4930,2,18.319411166917345,0,5
28,8,58,1249,952,36,2,6.901222599980651,0,5
11,2,64,1052,5156,3982,0,10.778287332933653,2,5
15,4,49,4030,3822,2717,0,16.31846984841315,1,5
10,4,69,6955,5413,2006,0,23.897262999828275,1,5
28,8,58,1302,1545,114,2,11.272326669447615,2,5
20,2,64,4343,397,3403,0,7.507745591872979,2,5
22,1,6,4731,4122,5074,0,8.44977032386878,0,5
11,2,64,1050,5137,2654,0,17.33088751333954,1,5
9,2,64,2090,6422,4052,0,16.238183287135538,2,5
11,2,64,1084,5148,2111,0,14.523989374284453,2,5
28,4,40,1756,3937,1900,0,5.593699933244679,1,5
28,0,66,1226,5747,2887,0,6.161788286521007,1,5
9,8,58,1994,3617,1799,2,16.962103644022744,0,5
15,2,64,3261,7024,886,1,21.12974350818591,2,5
22,4,42,4607,7839,1693,0,5.530664804595073,2,5
31,2,60,6062,5226,3396,0,5.981142043378085,3,5
28,8,55,1537,2324,4145,2,15.946022339470533,1,5
15,4,49,3667,6781,1626,1,12.675662703234517,2,5
31,4,42,6078,2686,1198,1,10.808441466172676,7,5
28,8,58,1508,1868,2635,2,16.17174120599847,1,5
15,2,64,3471,3243,2762,0,12.35122422424077,1,5
9,2,64,2661,6350,856,2,12.643669819380586,2,5
29,6,26,5364,3247,1632,0,23.63054958904987,2,5
15,2,60,3704,466,1433,1,8.785987114809688,1,5
28,2,64,1607,6100,4347,1,17.550486183988774,1,5
31,1,6,5692,7739,4918,0,12.675989158027784,1,5
29,6,26,5375,788,1551,1,16.899890134238852,2,5
28,4,49,1296,1039,3095,1,6.408037067624166,2,5
31,6,25,5670,5214,1724,1,20.976343236210585,5,5
28,4,42,1126,589,2359,0,10.207768897650006,0,5
22,4,50,4597,3241,3636,1,21.70986173353257,2,5
9,2,64,2121,2359,1482,0,21.750818438456893,2,5
28,2,64,1457,7290,3307,0,17.128337071499068,2,5
15,8,58,3996,1458,3529,2,17.825321474503543,1,5
15,2,64,3501,2587,4637,0,12.292362208690626,0,5
8,2,64,6231,7553,4754,0,22.45466816448916,1,5
31,2,64,5506,401,8,2,5.320838792959105,13,5
10,2,64,6613,4447,4848,1,19.101598968093576,2,5
10,4,42,6616,6522,2873,1,14.087370541271667,1,5
24,4,49,5102,2794,879,0,13.55517618841011,0,5
1,6,25,187,701,4722,0,21.616062850821343,0,5
15,4,49,3806,1015,149,0,15.298846817079324,0,5
30,0,68,398,1806,2467,2,13.595266414810474,1,5
15,2,64,3438,1762,3919,2,14.865567379891557,1,5
23,4,42,4907,1303,2627,0,22.622604622466238,0,5
20,2,64,4296,2770,618,0,18.76095858565511,0,5
20,2,64,4336,2693,4602,0,12.03273723380033,2,5
15,2,64,3994,1681,1447,0,22.239292210801278,0,5
14,8,58,3218,718,1231,2,5.706121314740875,0,5
15,2,64,3817,1387,3929,1,15.69631454797449,2,5
31,4,69,2898,7269,1105,0,23.3273782249852,11,5
10,2,64,6599,4105,3429,1,10.725334017782444,2,5
15,2,64,3795,6182,1306,2,4.687334361818971,2,5
14,3,36,3156,4668,1095,2,20.622743958924957,1,5
8,8,58,6260,7320,3420,0,14.217620138360331,2,5
30,1,57,356,6609,1425,0,12.02363190321009,1,5
29,8,35,5340,4120,1844,1,8.183622918404383,1,5
1,4,51,168,979,30,1,12.979576098693734,0,5
23,8,58,5005,530,985,2,16.988052634400947,2,5
15,3,36,3596,1473,2977,2,19.51570318645552,2,5
9,8,35,2414,1462,821,1,17.06908246469947,1,5
29,6,25,5398,6013,4054,1,13.066423922762386,1,5
23,8,58,5005,530,985,2,6.854770552945398,1,5
10,8,58,603,3354,4957,2,23.89606707381181,2,5
10,2,64,6924,6826,1969,1,10.105231902536492,1,5
10,8,35,7030,3533,238,0,17.047319817216955,1,5
20,3,38,4161,3374,1877,2,10.953930698621,0,5
15,2,64,3800,2703,3338,1,13.281568190193443,1,5
6,8,58,867,4612,3076,2,20.85448398666908,0,5
10,6,25,6775,4823,1273,0,19.10635758022817,0,5
6,0,66,877,4815,2992,0,13.193480908158866,1,5
27,2,64,5481,7159,4517,1,11.75967196973386,0,5
10,8,35,7084,132,3020,1,16.40505709282206,0,5
9,8,35,2534,7025,3779,1,13.55781915122672,2,5
28,4,49,1296,1039,3095,0,8.261929719719436,1,5
15,6,25,3685,2759,3310,0,11.070493624279427,1,5
28,2,64,1609,1373,61,0,16.033984499644394,1,5
30,6,25,334,5207,4604,0,13.387356657968594,1,5
12,2,64,3028,912,662,1,10.902776265025503,0,5
22,4,50,4575,7216,3417,1,20.581643544136437,1,5
10,4,51,6764,2905,4138,0,6.060652483799887,2,5
10,2,41,6921,5547,1535,1,14.918688798550685,2,5
20,1,6,4182,1600,1665,0,20.49706578785294,0,5
10,2,64,6574,6428,2936,0,12.483833826939836,0,5
31,2,60,5597,7195,3053,0,8.014215050137258,10,5
31,2,64,5584,7186,8,0,20.3514067565337,14,5
15,4,49,3413,6780,4366,1,9.832592737196263,0,5
10,6,25,7024,4658,2835,0,15.679320642467015,2,5
9,4,49,2369,7510,4963,0,19.84990960618594,0,5
8,2,64,6344,4144,2268,1,9.63620239587362,1,5
12,2,64,3020,5197,3496,0,12.577678876558643,2,5
15,4,49,4058,1405,2693,1,20.8064587312971,0,5
31,2,64,6008,1774,933,1,22.27989486809743,15,5
11,2,64,1087,5154,1469,0,9.616222056640588,1,5
28,8,58,1863,3019,235,2,15.700511969823058,1,5
15,2,21,3367,3722,701,1,12.909355768029585,0,5
11,2,64,1051,5147,2101,1,11.21392389474362,0,5
20,8,33,4281,5555,245,2,17.618950871475192,2,5
5,4,49,570,4252,5052,1,10.81035707703612,1,5
22,2,64,4584,7874,2290,1,11.897186987594848,1,5
1,1,6,6423,3598,569,0,15.184195771701912,0,5
9,8,58,2491,3498,3262,2,20.11121796127585,1,5
31,2,64,5657,739,310,2,22.60946325813829,15,5
29,6,26,5345,4684,373,1,6.876217637062416,2,5
10,5,56,6968,6528,2579,0,8.765498798379307,0,5
24,8,58,5068,5970,3520,2,16.491293163129743,0,5
28,2,64,1663,5801,2588,0,18.8039794661007,1,5
15,2,64,3989,1133,1573,1,6.614866256639552,2,5
10,2,64,7098,3386,1036,0,7.20936408450717,2,5
1,8,35,6388,3721,244,0,8.715219385931443,1,5
22,4,69,4817,3849,2058,2,6.32867037734696,0,5
7,2,64,1037,7528,2078,1,14.9492321538151,2,5
29,8,35,5340,4120,1844,1,9.158303858105947,0,5
10,6,26,810,7890,253,1,14.074555966568422,2,5
9,4,51,2416,4208,1338,0,12.95551619379065,2,5
28,7,27,1438,2823,716,1,23.055029868076044,1,5
9,4,42,2184,5783,4388,0,20.3053776577418,2,5
5,2,64,501,2653,696,1,10.42856357263764,2,5
15,4,30,3592,6666,786,0,9.27713097851889,0,5
8,8,58,6322,4387,3614,2,15.015640409286988,0,5
22,2,64,4669,2712,2551,1,9.182730880417262,0,5
24,2,64,5062,5913,459,0,10.400626246529512,2,5
31,8,58,5876,908,653,2,11.147431613392156,11,5
9,1,14,2740,73,3222,0,9.249664765729715,0,5
15,8,58,3964,1925,1573,2,23.2596426235136,0,5
28,8,58,1567,5079,71,2,11.661361889607283,1,5
31,2,64,5742,7699,3640,0,17.272852112796855,9,5
6,8,58,999,3510,4486,2,8.17104757353479,2,5
28,2,64,1926,3516,778,1,12.430155478264124,2,5
1,6,25,6428,7532,1194,1,14.309894699030648,2,5
9,0,66,2099,6983,3110,1,9.280410542151884,2,5
29,4,40,5305,4412,2386,0,14.026483233509198,1,5
9,6,25,2371,134,4042,0,8.623828436947717,2,5
9,3,37,2141,5829,4363,2,21.988907296804054,2,5
24,6,25,5059,5938,4136,1,14.38615426407511,0,5
20,2,64,4237,5526,2880,1,22.63478510935669,1,5
1,4,51,171,1961,2941,1,16.727344308499354,1,5
22,2,64,4740,2643,2221,1,20.19931403044942,1,5
24,2,64,5019,6229,1988,1,15.267925161073295,2,5
24,8,58,5082,5440,3887,2,20.695323629305896,0,5
10,8,35,6556,4498,2806,1,16.11724175017998,1,5
28,2,60,1188,679,1619,0,17.089597269602294,2,5
11,2,64,1088,3923,3986,0,9.144761405621312,0,5
31,8,58,5872,2233,2973,2,15.072758665087717,7,5
1,8,58,194,4469,2885,2,19.805193599576725,1,5
31,2,64,5519,868,8,2,7.292691737058504,6,5
9,4,49,2279,2484,3570,0,10.611189649822446,0,5
24,3,36,5141,6000,161,2,17.700626217413742,0,5
31,8,58,5833,5186,1105,0,9.11869369858779,10,5
28,4,52,1152,966,3357,1,12.802828806838392,0,5
10,2,64,7069,3158,2179,0,3.832038896991474,2,5
22,4,42,4742,3121,1124,1,23.294026200294216,1,5
22,2,64,4716,7237,1750,2,14.827869932900011,1,5
28,2,60,1237,5457,3862,0,13.049084721490932,0,5
11,2,64,1086,5143,94,1,10.539904682202934,2,5
5,2,64,539,7654,3507,0,11.390220212334048,2,5
22,2,64,4783,6953,2240,0,10.463841366471886,2,5
31,8,58,5970,5218,1566,2,7.035715329983643,4,5
11,2,64,1052,5156,3982,1,12.484931992917012,0,5
15,2,64,3913,150,35,1,2.982211678086188,2,5
10,1,4,6770,449,4249,1,17.433804725245444,1,5
2,2,64,299,3196,4316,1,15.880434799939042,1,5
10,4,49,6787,3423,4139,0,21.1392168017853,1,5
31,8,58,6174,7635,1261,2,13.854006038911187,7,5
28,4,42,1379,5389,3100,0,16.065267063985036,0,5
9,2,64,2710,1750,3797,0,21.923412429405296,2,5
28,2,64,1348,948,1410,0,6.139907825316976,2,5
11,2,64,1066,5152,2655,0,11.321025285970077,2,5
27,4,49,5482,4251,4517,1,8.91929847995874,0,5
24,2,64,5022,6686,2869,1,14.417253072418948,1,5
1,8,35,6431,6153,569,0,20.21195676875669,0,5
10,8,58,759,4302,4927,2,13.668813886373188,2,5
20,2,64,4157,4857,1354,1,6.42743437307506,1,5
9,7,22,2554,2832,2330,0,10.394799358540116,2,5
10,1,6,6592,744,2937,0,5.28580681677313,0,5
10,7,53,6648,4320,2845,0,11.367259546491766,2,5
31,2,64,5950,2593,1358,0,21.490269067641663,5,5
10,2,64,7060,6836,1699,0,11.71609564850378,2,5
22,2,64,4584,7874,2290,0,11.45819764986539,2,5
28,2,64,1349,2289,3350,0,16.50814920859746,0,5
1,1,19,180,7785,4374,0,16.456934002014123,0,5
10,7,53,6763,6473,4077,1,4.809591535810341,2,5
15,4,40,3453,6776,3973,0,19.003087188544335,0,5
10,2,64,7152,7946,588,1,22.606891704573425,0,5
29,8,35,5360,4341,2372,1,19.14357378602816,2,5
5,2,64,543,7135,4313,0,19.26762729353955,0,5
10,1,7,726,7185,2166,0,9.777190592747685,2,5
9,2,64,2710,1750,3797,1,12.253379816133316,1,5
1,4,51,169,983,3761,1,15.647061194641651,0,5
20,0,67,4244,1582,4099,1,5.909689620298922,1,5
10,8,33,7031,804,2508,0,19.47723482640554,2,5
10,2,64,675,3156,1851,1,8.125019693913494,1,5
10,2,64,6502,7561,558,0,20.448210557296235,1,5
9,8,58,2653,6917,4699,2,14.947865200737818,2,5
15,3,38,3636,7467,4056,2,9.001225973774428,2,5
27,8,58,5458,4057,3057,2,7.690909025872378,2,5
22,8,58,4455,5371,3474,2,9.141263861858892,1,5
15,4,49,3432,3824,3547,0,18.209683813874776,0,5
31,2,29,6057,4605,2866,0,10.706697521187362,9,5
5,2,64,565,2658,2119,1,15.954884659174946,1,5
31,2,64,6046,2035,1184,1,3.826573444514988,4,5
22,4,42,4742,3121,1124,0,12.306918543951406,1,5
15,2,64,3716,45,1586,1,5.130727595526436,2,5
31,2,64,5887,6904,4309,0,15.33346481909292,1,5
0,7,53,48,7977,1229,1,13.632318802820508,1,5
5,4,42,580,7983,1250,0,21.30625727056512,2,5
28,4,40,1174,5112,4693,0,11.251420207654354,2,5
2,8,58,319,2040,1221,2,22.02105885687561,2,5
9,8,58,2347,1534,2765,2,18.12097964286581,1,5
15,8,58,3569,2213,306,2,8.604373714164858,2,5
10,7,53,6535,709,2162,0,10.488034577732847,1,5
22,4,42,4516,4136,2254,0,4.36356745016642,0,5
31,2,64,5576,6531,8,1,4.627490303936826,3,5
10,0,66,6931,5242,1424,0,10.371969976821314,1,5
5,2,64,585,4934,4525,0,7.94045624923973,2,5
22,7,53,4590,1602,3192,1,15.78448001867331,2,5
0,2,64,70,7199,530,2,3.8984526273195614,0,5
10,8,35,6620,4704,500,1,11.195053026156542,1,5
9,4,49,2405,4168,4027,0,9.645444299366092,0,5
1,6,25,137,3529,4720,0,14.909300862428152,1,5
31,8,58,2833,872,503,2,10.677397506503391,11,5
14,2,60,3102,3813,1095,1,18.66917006681794,0,5
24,2,64,5016,5999,2996,0,5.018137852807954,1,5
9,2,64,2691,1677,4731,0,5.054699075065292,1,5
20,2,64,4349,2691,1504,1,14.015655231298464,1,5
9,8,55,2571,5487,832,1,12.416474420600304,2,5
31,4,61,2907,6820,4878,2,20.868117323441343,6,5
10,6,25,6819,6518,3187,0,12.680566605335535,0,5
6,8,58,868,4611,3729,2,4.100426216231979,1,5
31,8,58,6148,738,1116,2,10.171164067507474,8,5
31,4,42,6123,2687,1381,0,17.23245104482063,16,5
2,2,64,285,5645,5117,0,9.24219895853828,1,5
31,2,64,5541,2960,8,0,11.17975215481285,19,5
28,2,64,1859,1013,1953,0,15.639322223744063,1,5
15,2,64,3933,1737,20,1,13.078358927912502,0,5
29,2,64,5370,2299,5038,0,5.425331074390691,1,5
28,0,66,1812,7068,4691,0,7.495636801422182,1,5
9,2,64,2065,6184,4729,0,12.676532783296418,2,5
6,8,35,919,3501,2284,1,14.381041676179212,0,5
12,2,64,3027,717,190,1,8.212422144288741,1,5
10,4,42,6788,496,3041,0,16.94213495714944,0,5
10,2,64,6817,5527,2514,0,21.0108435744156,0,5
31,2,64,5921,2181,1139,1,7.503361556383229,4,5
15,2,64,3824,1387,3929,0,17.694378713861912,1,5
0,2,64,17,7199,4873,2,16.70577903859821,0,5
29,4,50,5362,1607,3956,1,8.878570823044296,0,5
10,2,64,6636,4104,1399,0,4.560507649262048,0,5
28,3,37,1357,3298,3517,2,14.713799488526805,0,5
29,2,60,5349,5342,1761,2,11.455000932415922,0,5
9,0,66,2015,6992,2379,0,18.100382524723667,0,5
31,2,64,5578,6563,8,0,20.72457156725259,3,5
22,2,64,4511,7573,4861,0,14.660112303431138,0,5
10,2,64,6475,3026,2470,1,10.107823472001662,0,5
9,1,7,2399,3599,3881,0,16.13416633372059,1,5
31,8,35,6041,1580,1002,1,11.578341176590117,6,5
9,7,53,2467,221,1485,0,20.051287889192903,2,5
10,8,35,6870,297,4949,1,2.415962753067532,2,5
5,2,64,547,2646,1280,0,16.297856154037213,2,5
9,2,64,1984,2345,3539,1,23.6120717857763,0,5
9,4,51,2699,3318,1129,1,19.630699750443988,0,5
20,2,64,4147,2465,3045,0,10.254798624101507,0,5
9,0,66,2099,6981,3109,0,18.967680040188554,2,5
23,8,58,4882,1334,4670,2,16.31965775362505,2,5
8,6,26,6277,4580,5029,0,21.73087387173726,2,5
15,4,50,3768,1609,512,1,15.373381779027312,1,5
22,1,0,4754,7804,2043,1,10.759581160012113,1,5
1,2,64,6400,5525,5011,1,13.555363353731316,1,5
5,2,64,565,2658,2119,1,5.62525822421203,1,5
31,2,64,6196,759,535,2,14.895534764502692,19,5
23,8,58,4975,1347,902,2,15.522821160177791,2,5
15,4,52,4025,6312,4055,0,15.254520507462464,1,5
1,2,64,192,2860,352,2,14.15290126048118,1,5
10,8,35,6792,2732,1847,0,10.273847576783597,2,5
9,7,44,2018,222,1170,2,12.900071736293356,0,5
23,8,58,4880,1335,899,2,3.793141538367183,1,5
8,6,26,6238,4577,3489,1,4.68515921646571,0,5
10,2,64,6668,2463,632,0,15.5056984665634,0,5
27,8,58,5452,3832,2065,2,17.34831262998256,1,5
31,7,47,2763,406,260,0,8.698220496650174,17,5
9,2,64,2268,6955,3754,0,8.727948305363363,1,5
9,8,58,2210,3645,87,2,10.853470101444382,1,5
28,3,37,1299,3077,1337,2,16.896690203737244,2,5
9,2,64,2713,6236,4364,1,10.561652474094284,0,5
31,8,58,2798,7634,4309,2,16.467518389178302,3,5
1,6,25,6451,7294,4896,0,1.2919556337240643,1,5
10,2,64,6688,7540,531,1,20.981218859711436,2,5
31,2,64,5657,739,310,0,7.485599152623306,7,5
20,8,58,4307,294,1663,2,13.48931632099855,1,5
29,6,26,5322,6930,2928,1,11.109886030304503,2,5
11,8,58,1100,6483,2388,0,19.08494941100246,1,5
15,2,64,3813,6182,2670,1,18.105266389823488,2,5
23,3,37,4939,1330,3653,2,9.247461459436538,2,5
15,2,60,3805,2509,149,0,17.25084403893082,0,5
28,2,64,1676,1437,3346,0,13.888469141015538,0,5
22,2,64,4637,2633,4461,1,8.273847479478317,1,5
10,2,64,6512,2917,4584,1,11.92164554524919,0,5
5,2,64,547,2646,1280,0,10.380291280931068,1,5
10,8,58,653,2080,1265,2,16.03186445375178,1,5
15,8,33,3666,5286,3926,2,19.121496515389865,1,5
8,2,64,6262,5314,3452,0,16.00777219504424,0,5
22,2,64,4658,5054,3063,1,8.639190069023726,2,5
11,8,58,1109,4187,2325,2,11.714429173177974,0,5
23,8,58,4884,1333,410,2,12.277648935060292,1,5
10,8,35,6813,6288,4075,0,16.668180951525088,2,5
28,4,40,1756,3937,1900,0,7.094039463714041,1,5
22,2,21,4541,3917,1123,0,13.150520248238651,2,5
22,4,69,4823,4071,1058,2,19.531733384789923,2,5
28,3,37,1424,2849,1804,2,22.31616457227467,2,5
1,0,66,6438,7014,4493,0,22.4371025558552,2,5
9,8,35,2180,7312,436,1,22.11336358652065,0,5
31,8,58,6149,6140,1689,2,11.667684360287184,2,5
31,0,67,5947,922,473,0,10.872286620978697,1,5
30,8,35,364,3040,656,1,15.02162340594535,1,5
9,4,49,2074,1366,4715,1,21.681055697788548,0,5
20,2,64,4250,292,1256,1,16.116387043476085,0,5
29,2,64,5281,3841,1780,1,17.669283605091117,1,5
9,8,58,2541,5514,415,2,13.021789160600113,2,5
15,2,64,3792,2703,3322,0,9.3805168789423,0,5
5,6,25,493,3932,2066,1,17.08997243757492,1,5
23,8,35,4897,1269,4334,0,12.215870372723424,0,5
9,8,35,2295,7259,341,1,15.643853793354364,1,5
24,1,4,5045,5857,4535,1,3.159456144616149,1,5
0,6,25,2,2986,4593,0,16.87379289213944,1,5
24,8,58,5075,3299,3936,2,17.84484864353072,0,5
15,2,64,3827,1729,20,0,13.560066037695355,0,5
31,8,34,5728,925,299,0,8.918848092526511,10,5
9,8,35,2523,6045,4651,1,15.009412252354016,0,5
10,4,50,6538,6526,215,1,14.953911468053525,1,5
6,2,64,881,3315,2284,2,15.104277811424842,0,5
31,8,55,5758,7754,4937,0,10.98955649753263,8,5
28,1,7,1382,1976,3438,0,16.395658987623143,0,5
23,7,31,4902,1332,4336,1,18.769046861388578,1,5
8,2,64,6365,5610,3622,0,13.832537782662593,1,5
28,2,64,1347,1065,1319,0,9.570169657617695,0,5
10,2,64,6464,7377,625,1,20.88856854977321,0,5
15,2,64,3312,3808,2707,1,11.233666001151953,1,5
0,8,35,58,4013,2189,0,12.068041830454751,2,5
28,4,42,1308,3123,4441,1,9.66406314750805,0,5
28,2,64,1454,1110,521,0,16.05764312267447,2,5
18,2,64,4122,7230,1405,0,18.907531138800323,2,5
28,8,58,1195,7477,3070,2,11.134115461410392,2,5
10,4,42,6472,496,3014,0,20.09733174954775,0,5
28,1,7,1301,7526,771,1,4.772012511800196,2,5
0,2,64,12,7199,1361,2,10.196469084235003,0,5
9,1,8,2725,5832,2401,0,5.154091582826702,1,5
10,1,10,7059,1798,647,0,16.74640930587121,0,5
31,2,64,5517,777,8,0,9.685220109456358,2,5
28,2,60,1237,5457,3862,0,14.29462034412974,1,5
10,8,58,6717,2094,1666,2,6.884117929056384,2,5
9,8,55,2623,4738,934,2,19.43726534248466,2,5
6,8,35,919,3501,2284,0,8.014892919867398,1,5
10,1,0,6887,6716,3649,1,13.958518402430755,0,5
10,2,64,6809,7381,4914,0,11.260642844264058,2,5
0,6,25,114,4623,3009,0,6.602763855023039,2,5
28,8,58,1912,7482,2469,2,12.7521460024721,1,5
8,2,64,6351,4768,3698,0,14.251943963019905,1,5
10,2,64,6922,4030,1969,0,17.946583372945472,0,5
12,2,64,3060,6620,4499,0,8.328647306351247,2,5
28,2,60,1188,679,1619,1,10.585961142688424,2,5
30,8,58,384,2154,481,2,13.88419367890221,0,5
31,8,35,5709,3800,4230,1,16.821049434915103,8,5
9,8,55,2389,2383,3523,1,17.8969240835439,0,5
29,6,26,5402,2225,5039,0,16.152419477746236,0,5
31,4,61,2882,7278,2906,0,17.400528347817787,13,5
31,4,42,6116,3224,4240,0,7.7739763308245795,8,5
10,8,35,7052,2377,3424,1,14.498994660726842,0,5
31,2,64,6061,5225,1268,2,16.386146907697047,15,5
10,2,64,6945,7375,1181,1,9.751739041534922,0,5
0,2,64,27,2716,4495,1,14.961495477794347,1,5
10,8,58,654,2742,3013,2,10.476358397100856,2,5
10,8,35,6608,4708,4124,0,15.61420968700514,1,5
8,8,58,6318,5072,3047,2,15.581466979400918,2,5
0,6,25,7,4415,4167,1,7.776809356443108,2,5
28,8,58,1604,5453,4785,2,17.02147685301692,0,5
5,6,25,571,7931,5073,0,4.041412406065773,1,5
31,2,64,5636,4517,3990,1,10.141766355526595,1,5
31,1,6,5746,4795,579,1,16.610004424803577,8,5
9,4,49,2706,4260,947,1,22.326415926911817,0,5
31,1,0,5919,656,2675,0,11.442494308871762,1,5
21,4,69,4369,7218,4263,1,21.1638751363056,2,5
15,4,49,3816,1610,402,1,14.130789576421352,0,5
10,2,64,7180,809,4221,1,13.732756394213771,2,5
31,2,60,5919,656,2675,1,13.71273075582323,13,5
10,2,60,6524,4471,2142,1,3.8729190387552817,0,5
15,5,62,3703,5489,3332,0,10.976632537881336,2,5
29,8,35,5360,4341,2372,1,10.163556592206042,1,5
12,3,39,3071,3362,4327,2,15.14840479083106,1,5
28,4,40,1879,1207,3219,0,15.497020811554478,0,5
9,8,58,2472,6044,1562,2,10.024209572862672,2,5
28,2,64,1448,1107,4395,1,14.951981381810992,1,5
9,8,58,2070,6371,3339,2,13.94486368121284,0,5
10,8,58,698,2048,187,2,15.891934100509696,1,5
14,8,33,3220,4035,2841,2,18.77563894732082,0,5
9,2,64,2519,1151,3311,1,12.60629284498166,2,5
9,7,28,2567,1471,369,0,13.611125692546151,1,5
15,4,42,3520,6114,3830,0,17.827305821741458,1,5
30,5,56,335,6612,559,1,6.819839854170008,1,5
10,7,53,6665,470,632,1,19.61021392571129,0,5
28,2,64,1600,2433,508,2,15.376530905425469,1,5
9,8,58,2209,3671,893,2,16.06071495352245,2,5
31,8,58,5972,1804,2104,2,11.281104505975303,11,5
10,7,27,6605,5521,3439,0,13.9121589091375,2,5
24,2,64,5038,6358,4741,0,15.951518997943888,1,5
24,2,64,5048,5912,459,0,18.72541875188865,1,5
21,1,57,4377,7773,3186,0,11.814118229051994,2,5
31,8,58,5968,6560,3571,2,17.995597024975325,13,5
28,8,58,1215,616,3006,2,15.592280825166004,1,5
10,6,25,6476,6723,538,0,13.566259061069188,2,5
31,8,58,5634,3746,2020,2,12.458008785915869,9,5
31,8,58,5735,4240,2433,0,14.242741966147758,19,5
31,8,58,6010,521,4859,0,23.464257383131955,17,5
12,4,42,3026,4899,3179,0,4.4506795455515,1,5
8,8,58,6328,7603,4972,2,17.8079609751976,0,5
22,4,61,4618,5298,2151,2,7.557393549816031,1,5
9,2,64,2029,6327,319,1,6.6530859164263125,1,5
22,0,67,4681,4973,4163,0,10.283473183875556,2,5
28,8,58,1574,7241,1553,2,16.197680616468872,0,5
15,4,50,3432,3824,3547,1,11.487101298459496,1,5
29,8,35,5333,2938,1886,1,7.902939011269146,1,5
15,2,64,3780,2585,3940,0,16.464006718122175,1,5
9,2,64,2059,1144,33,0,13.639323770292322,0,5
10,8,35,742,5447,688,1,9.982337582091272,1,5
10,8,35,6510,2682,4297,1,15.5789442970231,0,5
22,4,69,4805,5296,3717,2,13.747180340360837,0,5
15,7,53,3749,3543,4356,1,14.63146687939886,2,5
20,1,0,4200,1558,618,1,19.131701141099395,1,5
23,8,35,4897,1269,4334,0,18.60197128620927,1,5
1,8,35,6385,3571,244,0,6.044158424212894,2,5
20,2,64,4217,4856,1210,0,8.02981737012163,2,5
8,2,64,6230,3391,1889,0,5.075744463449278,0,5
11,8,58,2969,4180,4378,2,18.70890718107248,1,5
10,8,55,6858,2384,2247,0,10.785106139268564,0,5
5,4,49,453,7987,3468,1,17.04245336211109,0,5
24,4,42,5063,5966,987,0,5.2318595262946666,0,5
15,8,58,4022,2218,1437,2,11.240045242087948,0,5
28,2,64,1333,1097,729,1,19.03933928965121,1,5
31,8,35,5772,6558,446,1,11.070082379149635,8,5
24,2,64,5095,6002,430,0,18.786943401304768,1,5
1,1,12,201,642,4853,0,15.045905941997276,0,5
31,8,58,5716,1573,4368,2,18.268069305242637,1,5
22,2,64,4606,1704,4311,1,19.63180995962582,0,5
28,2,60,1252,5476,3438,2,10.763440954792284,0,5
28,3,36,1758,6202,1477,2,12.749900519584134,2,5
9,0,66,2505,2519,462,1,15.93168048123153,0,5
22,2,64,4584,7874,2290,0,12.264355060877,2,5
24,8,58,5052,6005,3959,2,11.566611520780151,2,5
23,1,12,4962,1306,3942,1,16.940762116621304,2,5
28,2,64,1619,633,2555,0,15.535893303034475,0,5
1,6,26,187,701,4722,0,16.186023065771803,2,5
15,8,58,3353,1931,826,2,24.705573920206174,1,5
5,2,64,481,2651,3170,1,12.568447379062048,0,5
28,8,58,1280,1208,1634,2,5.238594162629617,1,5
10,2,64,6525,2678,2142,0,4.887452187703816,1,5
10,8,58,6706,2081,4904,2,17.31224544637692,0,5
15,4,42,3346,100,973,1,20.90701598210985,1,5
31,2,64,5520,869,8,1,5.676428442918916,3,5
